factor_key,country_code,country_name,year,method,unit,value_kg_co2e_per_kwh,source_ref,status,notes
electricity_se_2013_lc,SE,Sweden,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0409381162687187,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_se_2014_lc,SE,Sweden,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0296536995882602,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_se_2015_lc,SE,Sweden,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0226676810045854,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_se_2016_lc,SE,Sweden,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0319621109973252,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_se_2017_lc,SE,Sweden,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.026147887158385,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_se_2018_lc,SE,Sweden,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0300813763364462,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_se_2019_lc,SE,Sweden,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0274908864415033,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_se_2020_lc,SE,Sweden,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0242567613273078,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_se_2021_lc,SE,Sweden,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0269220252806994,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_is_1990_lc,IS,Iceland,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.165729100028417,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_is_1991_lc,IS,Iceland,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.147186194263928,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_is_1992_lc,IS,Iceland,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.127164494155092,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_is_1993_lc,IS,Iceland,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.141927618773473,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_is_1994_lc,IS,Iceland,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.134899758762117,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_is_1995_lc,IS,Iceland,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.137051105215099,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_is_1996_lc,IS,Iceland,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.157974100041382,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_is_1997_lc,IS,Iceland,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.1328204370166,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_is_1998_lc,IS,Iceland,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.126126395887616,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_is_1999_lc,IS,Iceland,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.152294720803523,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_is_2000_lc,IS,Iceland,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.174055465698805,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_is_2001_lc,IS,Iceland,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.152037579450915,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_is_2002_lc,IS,Iceland,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.152935057146223,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_is_2003_lc,IS,Iceland,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.152607387025003,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_is_2004_lc,IS,Iceland,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.142124379939862,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_is_2005_lc,IS,Iceland,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.143031520779017,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_is_2006_lc,IS,Iceland,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.196288568620187,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_is_2007_lc,IS,Iceland,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.212645474207442,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_is_2008_lc,IS,Iceland,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.167098395329848,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_is_2009_lc,IS,Iceland,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.177826811319014,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_is_2010_lc,IS,Iceland,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.178622301634798,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_is_2011_lc,IS,Iceland,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.199449028655701,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_is_2012_lc,IS,Iceland,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.187032171085434,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_is_2013_lc,IS,Iceland,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.19088810245233,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_is_2014_lc,IS,Iceland,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.189601836535287,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_is_2015_lc,IS,Iceland,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.159190604496597,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_is_2016_lc,IS,Iceland,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.134095857365774,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_is_2017_lc,IS,Iceland,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.150491673865368,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_is_2018_lc,IS,Iceland,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.170150903673675,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_is_2019_lc,IS,Iceland,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.170165383470737,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_is_2020_lc,IS,Iceland,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.168916388287079,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_is_2021_lc,IS,Iceland,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.152855429203249,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_no_1990_lc,NO,Norway,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00571946060459813,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_no_1991_lc,NO,Norway,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00760450215326747,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_no_1992_lc,NO,Norway,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00594095386121065,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_no_1993_lc,NO,Norway,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00727236698068823,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_no_1994_lc,NO,Norway,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0226692386438693,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_no_1995_lc,NO,Norway,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00973720289650736,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_no_1996_lc,NO,Norway,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0445329236958441,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_no_1997_lc,NO,Norway,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0188402346620384,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_no_1998_lc,NO,Norway,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00996707049159785,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_no_1999_lc,NO,Norway,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0109056940137029,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_no_2000_lc,NO,Norway,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00722613329250336,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_no_2001_lc,NO,Norway,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0219719341448654,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_no_2002_lc,NO,Norway,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0182037341504307,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_no_2003_lc,NO,Norway,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0343696866617202,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_no_2004_lc,NO,Norway,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0266323657725286,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_no_2005_lc,NO,Norway,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.00989581158112594,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_no_2006_lc,NO,Norway,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0211209890138945,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_no_2007_lc,NO,Norway,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0151735237711436,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_no_2008_lc,NO,Norway,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0116925262286259,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_no_2009_lc,NO,Norway,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0324853361051399,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_no_2010_lc,NO,Norway,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0508309497236683,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_no_2011_lc,NO,Norway,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0384881706759245,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_no_2012_lc,NO,Norway,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0202253251305757,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_no_2013_lc,NO,Norway,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0286090805714551,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_no_2014_lc,NO,Norway,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0232810517330032,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_no_2015_lc,NO,Norway,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0225139464295121,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_no_2016_lc,NO,Norway,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0235514956128457,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_no_2017_lc,NO,Norway,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0235880180064635,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_no_2018_lc,NO,Norway,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0251429474632823,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_no_2019_lc,NO,Norway,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0284925415693403,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_no_2020_lc,NO,Norway,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0171995974390481,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_no_2021_lc,NO,Norway,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0218462537393706,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_uk_1990_lc,UK,United Kingdom,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.934299655976352,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_uk_1991_lc,UK,United Kingdom,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.903722325742208,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_uk_1992_lc,UK,United Kingdom,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.879828975723595,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_uk_1993_lc,UK,United Kingdom,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.772708344138781,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_uk_1994_lc,UK,United Kingdom,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.747032738164813,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_uk_1995_lc,UK,United Kingdom,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.748975718700849,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_uk_1996_lc,UK,United Kingdom,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.717973944782595,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_uk_1997_lc,UK,United Kingdom,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.664260770533135,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_uk_1998_lc,UK,United Kingdom,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.665928161699554,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
